order_id,customer_id,product_id,order_date,quantity,discount,price,sales,profit
1209,266,21,2023-02-20 08:00:00,9,0.17,1666.39,12447.93,1260.61
1210,149,122,2023-02-20 09:00:00,4,0.29,1460.67,4148.3,803.89
1211,164,70,2023-02-20 10:00:00,3,0.08,475.6,1312.66,114.52
1212,140,96,2023-02-20 11:00:00,2,0.05,1990.07,3781.13,437.22
1213,347,105,2023-02-20 12:00:00,5,0.02,1097.1,5375.79,754.41
1214,488,48,2023-02-20 13:00:00,4,0.07,1546.02,5751.19,494.14
1215,258,39,2023-02-20 14:00:00,8,0.21,97.58,616.71,37.92
1216,374,31,2023-02-20 15:00:00,7,0.03,664.82,4514.13,1215.61
1217,269,10,2023-02-20 16:00:00,6,0.07,1835.2,10240.42,542.31
1218,181,30,2023-02-20 17:00:00,2,0.26,177.44,262.61,17.16
1219,160,18,2023-02-20 18:00:00,3,0.17,1730.98,4310.14,1083.0
1220,351,188,2023-02-20 19:00:00,9,0.02,1948.3,17184.01,2070.71
1221,400,88,2023-02-20 20:00:00,9,0.01,479.95,4276.35,986.58
1222,288,125,2023-02-20 21:00:00,5,0.02,479.36,2348.86,203.31
1223,288,73,2023-02-20 22:00:00,3,0.28,224.35,484.6,52.98
1224,380,15,2023-02-20 23:00:00,2,0.25,1943.56,2915.34,563.23
1225,226,4,2023-02-21 00:00:00,8,0.25,1890.92,11345.52,3371.42
1226,11,191,2023-02-21 01:00:00,6,0.28,303.67,1311.85,89.68
1227,10,168,2023-02-21 02:00:00,7,0.15,1570.7,9345.66,1403.14
1228,271,9,2023-02-21 03:00:00,1,0.07,1157.49,1076.47,65.42
1229,273,109,2023-02-21 04:00:00,1,0.12,1761.05,1549.72,154.67
1230,424,137,2023-02-21 05:00:00,2,0.22,1763.33,2750.79,761.61
1231,402,154,2023-02-21 06:00:00,3,0.26,703.48,1561.73,115.75
1232,183,132,2023-02-21 07:00:00,1,0.13,1658.13,1442.57,381.15
1233,457,16,2023-02-21 08:00:00,5,0.16,1891.32,7943.54,750.27
1234,153,143,2023-02-21 09:00:00,3,0.28,1682.18,3633.51,964.5
1235,488,99,2023-02-21 10:00:00,1,0.03,1528.57,1482.71,273.57
1236,315,121,2023-02-21 11:00:00,8,0.26,556.52,3294.6,888.06
1237,334,52,2023-02-21 12:00:00,6,0.05,1753.67,9995.92,878.9
1238,124,69,2023-02-21 13:00:00,9,0.15,1375.31,10521.12,2530.43
1239,473,5,2023-02-21 14:00:00,3,0.07,126.88,354.0,77.94
1240,114,20,2023-02-21 15:00:00,9,0.18,672.25,4961.2,921.46
1241,278,79,2023-02-21 16:00:00,9,0.17,375.72,2806.63,709.09
1242,500,146,2023-02-21 17:00:00,1,0.11,1256.29,1118.1,237.11
1243,414,111,2023-02-21 18:00:00,3,0.26,302.55,671.66,180.85
1244,468,2,2023-02-21 19:00:00,6,0.2,481.36,2310.53,335.64
1245,213,93,2023-02-21 20:00:00,8,0.22,1939.75,12104.04,2390.32
1246,172,13,2023-02-21 21:00:00,4,0.05,629.83,2393.35,640.58
1247,288,4,2023-02-21 22:00:00,5,0.26,1890.92,6996.4,725.55
1248,435,170,2023-02-21 23:00:00,9,0.05,1534.0,13115.7,2248.49
1249,174,109,2023-02-22 00:00:00,6,0.07,1761.05,9826.66,2851.55
1250,113,74,2023-02-22 01:00:00,7,0.04,864.28,5807.96,978.06
1251,376,189,2023-02-22 02:00:00,7,0.13,1939.31,11810.4,1337.02
1252,405,95,2023-02-22 03:00:00,4,0.27,1859.12,5428.63,747.9
1253,483,105,2023-02-22 04:00:00,4,0.08,1097.1,4037.33,1095.21
1254,122,8,2023-02-22 05:00:00,4,0.11,402.12,1431.55,413.32
1255,32,67,2023-02-22 06:00:00,5,0.25,884.16,3315.6,953.32
1256,222,191,2023-02-22 07:00:00,5,0.19,303.67,1229.86,276.39
1257,119,110,2023-02-22 08:00:00,8,0.23,567.92,3498.39,620.62
1258,39,9,2023-02-22 09:00:00,9,0.06,1157.49,9792.37,936.86
1259,497,117,2023-02-22 10:00:00,2,0.21,1124.17,1776.19,143.53
1260,268,11,2023-02-22 11:00:00,7,0.07,116.19,756.4,49.12
1261,233,99,2023-02-22 12:00:00,1,0.3,1528.57,1070.0,58.24
1262,431,42,2023-02-22 13:00:00,1,0.17,1755.67,1457.21,392.76
1263,18,141,2023-02-22 14:00:00,4,0.21,1741.22,5502.26,1388.06
1264,149,164,2023-02-22 15:00:00,7,0.04,1282.04,8615.31,1653.75
1265,397,120,2023-02-22 16:00:00,2,0.08,776.74,1429.2,428.3
1266,149,141,2023-02-22 17:00:00,2,0.04,1741.22,3343.14,963.7
1267,126,12,2023-02-22 18:00:00,1,0.12,1409.97,1240.77,265.25
1268,392,37,2023-02-22 19:00:00,2,0.09,1250.93,2276.69,378.26
1269,302,74,2023-02-22 20:00:00,7,0.22,864.28,4718.97,415.47
1270,360,73,2023-02-22 21:00:00,9,0.03,224.35,1958.58,350.39
1271,238,52,2023-02-22 22:00:00,6,0.23,1753.67,8101.96,724.61
1272,135,199,2023-02-22 23:00:00,2,0.01,919.51,1820.63,272.39
1273,151,130,2023-02-23 00:00:00,9,0.06,987.14,8351.2,2385.62
1274,236,56,2023-02-23 01:00:00,7,0.24,871.65,4637.18,628.31
1275,224,60,2023-02-23 02:00:00,1,0.22,741.51,578.38,51.01
1276,203,23,2023-02-23 03:00:00,9,0.14,1212.73,9386.53,1836.0
1277,256,103,2023-02-23 04:00:00,2,0.01,487.66,965.57,193.68
1278,86,40,2023-02-23 05:00:00,4,0.18,1746.69,5729.14,564.04
1279,150,64,2023-02-23 06:00:00,9,0.12,132.08,1046.07,103.71
1280,235,85,2023-02-23 07:00:00,4,0.09,1049.74,3821.05,1136.33
1281,345,151,2023-02-23 08:00:00,3,0.19,107.03,260.08,28.82
1282,22,157,2023-02-23 09:00:00,1,0.13,1645.04,1431.18,371.46
1283,348,179,2023-02-23 10:00:00,7,0.03,182.28,1237.68,207.41
1284,285,197,2023-02-23 11:00:00,6,0.27,1552.29,6799.03,1079.33
1285,269,89,2023-02-23 12:00:00,4,0.23,413.55,1273.73,157.61
1286,466,31,2023-02-23 13:00:00,6,0.02,664.82,3909.14,951.71
1287,258,178,2023-02-23 14:00:00,6,0.16,1391.38,7012.56,1894.55
1288,29,20,2023-02-23 15:00:00,4,0.03,672.25,2608.33,300.69
1289,213,183,2023-02-23 16:00:00,6,0.25,1185.23,5333.54,393.48
1290,463,130,2023-02-23 17:00:00,8,0.18,987.14,6475.64,545.44
1291,436,153,2023-02-23 18:00:00,3,0.05,301.3,858.7,213.13
1292,283,13,2023-02-23 19:00:00,4,0.01,629.83,2494.13,396.46
1293,50,122,2023-02-23 20:00:00,1,0.01,1460.67,1446.06,119.99
1294,95,103,2023-02-23 21:00:00,4,0.15,487.66,1658.04,223.95
1295,463,106,2023-02-23 22:00:00,9,0.22,1206.23,8467.73,1511.99
1296,499,119,2023-02-23 23:00:00,8,0.04,846.48,6500.97,1709.84
1297,407,70,2023-02-24 00:00:00,4,0.07,475.6,1769.23,372.31
1298,88,195,2023-02-24 01:00:00,7,0.1,681.04,4290.55,403.35
1299,44,186,2023-02-24 02:00:00,3,0.07,139.2,388.37,34.83
1300,461,99,2023-02-24 03:00:00,9,0.12,1528.57,12106.27,1853.27
1301,278,82,2023-02-24 04:00:00,4,0.17,1888.33,6269.26,431.31
1302,171,75,2023-02-24 05:00:00,2,0.21,1764.28,2787.56,665.93
1303,421,118,2023-02-24 06:00:00,5,0.29,219.62,779.65,117.23
1304,189,84,2023-02-24 07:00:00,2,0.28,1235.09,1778.53,241.45
1305,353,192,2023-02-24 08:00:00,6,0.17,1528.61,7612.48,1349.52
1306,184,69,2023-02-24 09:00:00,1,0.22,1375.31,1072.74,243.77
1307,3,59,2023-02-24 10:00:00,6,0.29,265.42,1130.69,217.47
1308,191,188,2023-02-24 11:00:00,4,0.03,1948.3,7559.4,1894.39
1309,118,126,2023-02-24 12:00:00,3,0.0,1382.35,4147.05,859.85
1310,19,111,2023-02-24 13:00:00,2,0.01,302.55,599.05,147.96
1311,23,62,2023-02-24 14:00:00,7,0.17,627.8,3647.52,817.76
1312,413,144,2023-02-24 15:00:00,9,0.23,1410.07,9771.79,960.38
1313,30,128,2023-02-24 16:00:00,3,0.11,1709.85,4565.3,288.02
1314,295,105,2023-02-24 17:00:00,6,0.16,1097.1,5529.38,1525.28
1315,108,68,2023-02-24 18:00:00,9,0.15,799.44,6115.72,1751.63
1316,367,15,2023-02-24 19:00:00,2,0.03,1943.56,3770.51,873.75
1317,281,183,2023-02-24 20:00:00,7,0.1,1185.23,7466.95,1725.25
1318,128,35,2023-02-24 21:00:00,5,0.01,1270.49,6288.93,739.18
1319,229,183,2023-02-24 22:00:00,5,0.03,1185.23,5748.37,1066.96
1320,111,14,2023-02-24 23:00:00,7,0.24,1852.57,9855.67,2937.58
1321,136,177,2023-02-25 00:00:00,9,0.25,1877.6,12673.8,3346.34
1322,362,102,2023-02-25 01:00:00,4,0.24,1640.87,4988.24,629.01
1323,186,100,2023-02-25 02:00:00,9,0.22,1407.24,9878.82,1237.44
1324,144,7,2023-02-25 03:00:00,9,0.24,1854.23,12682.93,2167.44
1325,72,30,2023-02-25 04:00:00,4,0.2,177.44,567.81,85.82
1326,129,49,2023-02-25 05:00:00,3,0.2,833.77,2001.05,285.73
1327,364,144,2023-02-25 06:00:00,2,0.2,1410.07,2256.11,466.43
1328,261,111,2023-02-25 07:00:00,9,0.15,302.55,2314.51,122.38
1329,3,179,2023-02-25 08:00:00,2,0.11,182.28,324.46,78.14
1330,449,72,2023-02-25 09:00:00,6,0.22,1583.37,7410.17,1741.49
1331,388,80,2023-02-25 10:00:00,5,0.09,1982.78,9021.65,2323.81
1332,104,83,2023-02-25 11:00:00,5,0.16,1316.81,5530.6,1439.96
1333,483,42,2023-02-25 12:00:00,4,0.13,1755.67,6109.73,1170.62
1334,224,17,2023-02-25 13:00:00,6,0.08,974.72,5380.45,1318.31
1335,320,191,2023-02-25 14:00:00,5,0.29,303.67,1078.03,186.61
1336,362,173,2023-02-25 15:00:00,4,0.08,716.65,2637.27,759.22
1337,354,7,2023-02-25 16:00:00,9,0.09,1854.23,15186.14,1483.3
1338,491,155,2023-02-25 17:00:00,6,0.05,1499.84,8549.09,2384.38
1339,473,10,2023-02-25 18:00:00,3,0.25,1835.2,4129.2,473.34
1340,10,34,2023-02-25 19:00:00,6,0.18,671.57,3304.12,250.06
1341,405,36,2023-02-25 20:00:00,1,0.18,1777.66,1457.68,232.9
1342,384,153,2023-02-25 21:00:00,5,0.25,301.3,1129.88,230.19
1343,302,6,2023-02-25 22:00:00,6,0.1,1425.87,7699.7,829.62
1344,231,152,2023-02-25 23:00:00,8,0.06,1660.34,12485.76,2359.17
1345,219,146,2023-02-26 00:00:00,9,0.06,1256.29,10628.21,2678.03
1346,411,134,2023-02-26 01:00:00,3,0.22,1372.13,3210.78,366.9
1347,66,29,2023-02-26 02:00:00,2,0.18,1463.3,2399.81,468.16
1348,425,126,2023-02-26 03:00:00,4,0.06,1382.35,5197.64,700.79
1349,112,153,2023-02-26 04:00:00,8,0.04,301.3,2313.98,422.17
1350,13,183,2023-02-26 05:00:00,8,0.04,1185.23,9102.57,1972.8
1351,393,81,2023-02-26 06:00:00,3,0.19,501.76,1219.28,167.78
1352,500,174,2023-02-26 07:00:00,4,0.0,1283.61,5134.44,1533.25
1353,420,152,2023-02-26 08:00:00,3,0.01,1660.34,4931.21,941.58
1354,86,75,2023-02-26 09:00:00,2,0.12,1764.28,3105.13,795.27
1355,234,26,2023-02-26 10:00:00,4,0.21,200.06,632.19,146.22
1356,90,127,2023-02-26 11:00:00,6,0.21,198.46,940.7,247.59
1357,314,115,2023-02-26 12:00:00,5,0.13,1628.56,7084.24,662.02
1358,54,126,2023-02-26 13:00:00,3,0.21,1382.35,3276.17,346.09
1359,12,28,2023-02-26 14:00:00,2,0.16,712.76,1197.44,205.78
1360,209,131,2023-02-26 15:00:00,9,0.29,1205.2,7701.23,2026.06
1361,462,75,2023-02-26 16:00:00,1,0.05,1764.28,1676.07,166.6
1362,14,166,2023-02-26 17:00:00,9,0.18,1286.31,9492.97,2779.22
1363,121,189,2023-02-26 18:00:00,1,0.15,1939.31,1648.41,135.01
1364,418,78,2023-02-26 19:00:00,7,0.06,1246.15,8199.67,768.88
1365,437,179,2023-02-26 20:00:00,6,0.22,182.28,853.07,78.32
1366,377,90,2023-02-26 21:00:00,7,0.08,1570.19,10112.02,1987.03
1367,20,176,2023-02-26 22:00:00,3,0.11,249.89,667.21,186.41
1368,75,21,2023-02-26 23:00:00,3,0.11,1666.39,4449.26,506.23
1369,400,54,2023-02-27 00:00:00,1,0.07,1548.13,1439.76,271.05
1370,243,184,2023-02-27 01:00:00,4,0.13,724.47,2521.16,236.85
1371,223,103,2023-02-27 02:00:00,2,0.14,487.66,838.78,174.29
1372,70,59,2023-02-27 03:00:00,8,0.22,265.42,1656.22,133.84
1373,312,72,2023-02-27 04:00:00,3,0.23,1583.37,3657.58,632.13
1374,211,179,2023-02-27 05:00:00,7,0.05,182.28,1212.16,259.15
1375,101,20,2023-02-27 06:00:00,7,0.18,672.25,3858.72,751.61
1376,186,112,2023-02-27 07:00:00,9,0.27,1783.06,11714.7,995.75
1377,132,59,2023-02-27 08:00:00,6,0.03,265.42,1544.74,139.56
1378,111,71,2023-02-27 09:00:00,1,0.14,1902.42,1636.08,356.42
1379,381,137,2023-02-27 10:00:00,8,0.23,1763.33,10862.11,2739.72
1380,132,109,2023-02-27 11:00:00,1,0.18,1761.05,1444.06,400.03
1381,20,129,2023-02-27 12:00:00,3,0.03,1015.54,2955.22,748.86
1382,394,157,2023-02-27 13:00:00,5,0.12,1645.04,7238.18,2124.27
1383,24,191,2023-02-27 14:00:00,8,0.15,303.67,2064.96,314.0
1384,227,200,2023-02-27 15:00:00,9,0.3,583.57,3676.49,488.21
1385,154,56,2023-02-27 16:00:00,7,0.05,871.65,5796.47,330.67
1386,293,196,2023-02-27 17:00:00,9,0.29,1002.85,6408.21,1041.17
1387,230,35,2023-02-27 18:00:00,3,0.11,1270.49,3392.21,722.01
1388,469,123,2023-02-27 19:00:00,5,0.06,1016.96,4779.71,1213.34
1389,310,131,2023-02-27 20:00:00,8,0.12,1205.2,8484.61,991.54
1390,488,104,2023-02-27 21:00:00,1,0.18,486.44,398.88,71.16
1391,359,7,2023-02-27 22:00:00,8,0.06,1854.23,13943.81,3004.92
1392,405,27,2023-02-27 23:00:00,7,0.09,1407.76,8967.43,1684.99
1393,202,1,2023-02-28 00:00:00,1,0.26,1004.38,743.24,88.08
1394,38,199,2023-02-28 01:00:00,6,0.3,919.51,3861.94,961.9
1395,430,172,2023-02-28 02:00:00,1,0.1,1927.83,1735.05,161.95
1396,260,87,2023-02-28 03:00:00,2,0.04,394.23,756.92,209.1
1397,188,41,2023-02-28 04:00:00,5,0.24,91.48,347.62,100.17
1398,57,123,2023-02-28 05:00:00,2,0.18,1016.96,1667.81,235.82
1399,429,75,2023-02-28 06:00:00,1,0.03,1764.28,1711.35,246.51
1400,20,42,2023-02-28 07:00:00,6,0.28,1755.67,7584.49,1788.57
1401,273,117,2023-02-28 08:00:00,8,0.02,1124.17,8813.49,1446.05
1402,119,161,2023-02-28 09:00:00,8,0.19,609.72,3950.99,225.81
1403,71,178,2023-02-28 10:00:00,8,0.13,1391.38,9684.0,2711.22
1404,4,63,2023-02-28 11:00:00,6,0.17,505.54,2517.59,396.99
1405,221,165,2023-02-28 12:00:00,3,0.06,556.62,1569.67,158.34
1406,14,187,2023-02-28 13:00:00,1,0.21,1749.5,1382.1,261.1
1407,3,127,2023-02-28 14:00:00,2,0.29,198.46,281.81,29.51
1408,216,176,2023-02-28 15:00:00,5,0.14,249.89,1074.53,109.07
1409,229,133,2023-02-28 16:00:00,5,0.16,728.23,3058.57,570.22
1410,336,48,2023-02-28 17:00:00,1,0.07,1546.02,1437.8,212.45
1411,186,3,2023-02-28 18:00:00,1,0.27,1975.95,1442.44,278.75
1412,55,116,2023-02-28 19:00:00,9,0.29,1327.72,8484.13,2538.51
1413,500,175,2023-02-28 20:00:00,2,0.24,1867.45,2838.52,751.51
1414,388,190,2023-02-28 21:00:00,7,0.16,1511.82,8889.5,461.52
1415,376,99,2023-02-28 22:00:00,4,0.29,1528.57,4341.14,271.92
1416,254,116,2023-02-28 23:00:00,7,0.05,1327.72,8829.34,1788.12
1417,24,14,2023-03-01 00:00:00,8,0.14,1852.57,12745.68,2632.8
1418,162,191,2023-03-01 01:00:00,5,0.16,303.67,1275.41,343.78
1419,158,112,2023-03-01 02:00:00,1,0.15,1783.06,1515.6,314.13
1420,82,61,2023-03-01 03:00:00,4,0.24,610.12,1854.76,198.33
1421,403,159,2023-03-01 04:00:00,3,0.2,1039.56,2494.94,416.98
1422,159,95,2023-03-01 05:00:00,5,0.04,1859.12,8923.78,2250.99
1423,188,17,2023-03-01 06:00:00,6,0.1,974.72,5263.49,1477.49
1424,60,124,2023-03-01 07:00:00,2,0.1,208.04,374.47,40.9
1425,403,24,2023-03-01 08:00:00,7,0.17,498.52,2896.4,535.55
1426,305,116,2023-03-01 09:00:00,3,0.09,1327.72,3624.68,325.25
1427,319,151,2023-03-01 10:00:00,1,0.04,107.03,102.75,17.9
1428,366,82,2023-03-01 11:00:00,3,0.2,1888.33,4531.99,328.7
1429,211,50,2023-03-01 12:00:00,9,0.26,985.76,6565.16,1873.91
1430,406,79,2023-03-01 13:00:00,6,0.28,375.72,1623.11,340.06
1431,152,79,2023-03-01 14:00:00,6,0.29,375.72,1600.57,421.84
1432,109,70,2023-03-01 15:00:00,4,0.23,475.6,1464.85,438.83
1433,76,27,2023-03-01 16:00:00,8,0.04,1407.76,10811.6,1034.31
1434,30,15,2023-03-01 17:00:00,5,0.26,1943.56,7191.17,1607.48
1435,314,50,2023-03-01 18:00:00,7,0.12,985.76,6072.28,1650.12
1436,486,36,2023-03-01 19:00:00,9,0.22,1777.66,12479.17,2420.77
1437,117,8,2023-03-01 20:00:00,5,0.16,402.12,1688.9,354.54
1438,415,79,2023-03-01 21:00:00,5,0.25,375.72,1408.95,214.04
1439,356,131,2023-03-01 22:00:00,4,0.13,1205.2,4194.1,917.21
1440,192,190,2023-03-01 23:00:00,6,0.02,1511.82,8889.5,1323.6
1441,19,47,2023-03-02 00:00:00,2,0.17,733.89,1218.26,206.07
1442,432,105,2023-03-02 01:00:00,3,0.05,1097.1,3126.73,236.78
1443,173,98,2023-03-02 02:00:00,1,0.29,822.67,584.1,30.35
1444,228,96,2023-03-02 03:00:00,2,0.16,1990.07,3343.32,213.26
1445,350,189,2023-03-02 04:00:00,2,0.17,1939.31,3219.25,315.91
1446,183,160,2023-03-02 05:00:00,8,0.27,62.45,364.71,59.87
1447,113,116,2023-03-02 06:00:00,8,0.19,1327.72,8603.63,475.34
1448,183,13,2023-03-02 07:00:00,2,0.09,629.83,1146.29,102.0
1449,481,1,2023-03-02 08:00:00,6,0.09,1004.38,5483.91,1345.54
1450,146,34,2023-03-02 09:00:00,5,0.15,671.57,2854.17,686.55
1451,319,190,2023-03-02 10:00:00,3,0.26,1511.82,3356.24,830.44
1452,116,79,2023-03-02 11:00:00,5,0.24,375.72,1427.74,400.32
1453,113,78,2023-03-02 12:00:00,5,0.29,1246.15,4423.83,352.88
1454,251,121,2023-03-02 13:00:00,5,0.02,556.52,2726.95,247.57
1455,476,93,2023-03-02 14:00:00,3,0.08,1939.75,5353.71,714.12
1456,251,98,2023-03-02 15:00:00,3,0.02,822.67,2418.65,674.28
1457,303,82,2023-03-02 16:00:00,4,0.23,1888.33,5816.06,1418.36
1458,459,199,2023-03-02 17:00:00,7,0.04,919.51,6179.11,809.65
1459,313,159,2023-03-02 18:00:00,2,0.03,1039.56,2016.75,145.02
1460,118,192,2023-03-02 19:00:00,4,0.17,1528.61,5074.99,1035.78
1461,301,153,2023-03-02 20:00:00,4,0.12,301.3,1060.58,121.12
1462,161,38,2023-03-02 21:00:00,1,0.21,504.27,398.37,72.82
1463,401,14,2023-03-02 22:00:00,8,0.15,1852.57,12597.48,3595.96
1464,198,136,2023-03-02 23:00:00,1,0.13,570.71,496.52,95.9
1465,260,91,2023-03-03 00:00:00,8,0.13,732.74,5099.87,1432.85
1466,148,54,2023-03-03 01:00:00,7,0.26,1548.13,8019.31,1188.94
1467,240,130,2023-03-03 02:00:00,9,0.12,987.14,7818.15,1628.82
1468,47,101,2023-03-03 03:00:00,8,0.1,350.1,2520.72,689.35
1469,475,89,2023-03-03 04:00:00,5,0.1,413.55,1860.98,366.61
1470,399,56,2023-03-03 05:00:00,8,0.06,871.65,6554.81,1335.38
1471,198,94,2023-03-03 06:00:00,3,0.26,1773.38,3936.9,901.85
1472,47,93,2023-03-03 07:00:00,7,0.04,1939.75,13035.12,3526.35
1473,78,84,2023-03-03 08:00:00,4,0.27,1235.09,3606.46,259.83
1474,124,85,2023-03-03 09:00:00,5,0.09,1049.74,4776.32,641.05
1475,75,189,2023-03-03 10:00:00,9,0.27,1939.31,12741.27,1903.82
1476,359,22,2023-03-03 11:00:00,7,0.24,122.16,649.89,180.3
1477,137,35,2023-03-03 12:00:00,4,0.17,1270.49,4218.03,1219.02
1478,90,16,2023-03-03 13:00:00,6,0.2,1891.32,9078.34,727.13
1479,400,50,2023-03-03 14:00:00,7,0.1,985.76,6210.29,495.44
1480,325,122,2023-03-03 15:00:00,9,0.17,1460.67,10911.2,3095.68
1481,500,128,2023-03-03 16:00:00,4,0.09,1709.85,6223.85,771.4
1482,61,113,2023-03-03 17:00:00,3,0.12,1913.52,5051.69,557.98
1483,138,171,2023-03-03 18:00:00,8,0.23,1105.47,6809.7,401.13
1484,50,17,2023-03-03 19:00:00,1,0.07,974.72,906.49,107.78
1485,259,80,2023-03-03 20:00:00,9,0.25,1982.78,13383.76,2989.69
1486,461,186,2023-03-03 21:00:00,1,0.11,139.2,123.89,19.39
1487,107,130,2023-03-03 22:00:00,2,0.16,987.14,1658.4,297.21
1488,113,132,2023-03-03 23:00:00,8,0.28,1658.13,9550.83,2667.78
1489,350,85,2023-03-04 00:00:00,9,0.2,1049.74,7558.13,594.62
1490,254,167,2023-03-04 01:00:00,7,0.19,1102.97,6253.84,424.07
1491,118,94,2023-03-04 02:00:00,3,0.21,1773.38,4202.91,1105.29
1492,493,134,2023-03-04 03:00:00,7,0.28,1372.13,6915.54,1685.41
1493,198,81,2023-03-04 04:00:00,6,0.07,501.76,2799.82,324.59
1494,337,69,2023-03-04 05:00:00,2,0.18,1375.31,2255.51,295.6
1495,365,69,2023-03-04 06:00:00,3,0.12,1375.31,3630.82,463.18
1496,51,148,2023-03-04 07:00:00,5,0.0,359.28,1796.4,380.75
1497,245,192,2023-03-04 08:00:00,4,0.04,1528.61,5869.86,383.32
1498,403,16,2023-03-04 09:00:00,2,0.1,1891.32,3404.38,586.75
1499,426,51,2023-03-04 10:00:00,4,0.17,1273.64,4228.48,352.94
1500,35,105,2023-03-04 11:00:00,8,0.26,1097.1,6494.83,1655.76
1501,302,165,2023-03-04 12:00:00,5,0.24,556.62,2115.16,307.05
1502,410,197,2023-03-04 13:00:00,5,0.17,1552.29,6442.0,1171.76
1503,499,170,2023-03-04 14:00:00,3,0.02,1534.0,4509.96,258.55
1504,69,185,2023-03-04 15:00:00,8,0.09,1260.79,9178.55,592.62
1505,349,66,2023-03-04 16:00:00,6,0.11,1976.06,10552.16,2308.43
1506,320,9,2023-03-04 17:00:00,2,0.19,1157.49,1875.13,453.21
1507,421,107,2023-03-04 18:00:00,2,0.02,1181.17,2315.09,526.7
1508,468,100,2023-03-04 19:00:00,9,0.16,1407.24,10638.73,2492.17
1509,49,86,2023-03-04 20:00:00,7,0.27,499.81,2554.03,194.5
1510,405,64,2023-03-04 21:00:00,9,0.21,132.08,939.09,209.76
1511,74,22,2023-03-04 22:00:00,6,0.24,122.16,557.05,53.16
1512,192,162,2023-03-04 23:00:00,5,0.2,1253.01,5012.04,373.42
1513,261,183,2023-03-05 00:00:00,1,0.06,1185.23,1114.12,266.6
1514,356,157,2023-03-05 01:00:00,6,0.03,1645.04,9574.13,2607.53
1515,70,166,2023-03-05 02:00:00,6,0.25,1286.31,5788.4,1326.57
1516,90,110,2023-03-05 03:00:00,3,0.21,567.92,1345.97,338.37
1517,260,97,2023-03-05 04:00:00,3,0.17,389.1,968.86,288.5
1518,126,18,2023-03-05 05:00:00,3,0.06,1730.98,4881.36,408.52
1519,231,71,2023-03-05 06:00:00,3,0.18,1902.42,4679.95,1363.21
1520,295,193,2023-03-05 07:00:00,7,0.01,97.94,678.72,135.95
1521,498,127,2023-03-05 08:00:00,2,0.04,198.46,381.04,96.52
1522,419,97,2023-03-05 09:00:00,2,0.09,389.1,708.16,150.51
1523,129,1,2023-03-05 10:00:00,3,0.13,1004.38,2621.43,504.65
1524,280,132,2023-03-05 11:00:00,7,0.04,1658.13,11142.63,2517.17
1525,313,4,2023-03-05 12:00:00,3,0.04,1890.92,5445.85,708.31
1526,100,125,2023-03-05 13:00:00,7,0.22,479.36,2617.31,735.64
1527,326,82,2023-03-05 14:00:00,9,0.17,1888.33,14105.83,1111.87
1528,297,27,2023-03-05 15:00:00,4,0.16,1407.76,4730.07,612.58
1529,182,171,2023-03-05 16:00:00,7,0.14,1105.47,6654.93,384.59
1530,174,59,2023-03-05 17:00:00,9,0.29,265.42,1696.03,199.84
1531,316,32,2023-03-05 18:00:00,8,0.01,1102.01,8727.92,912.53
1532,364,161,2023-03-05 19:00:00,8,0.05,609.72,4633.87,289.19
1533,188,28,2023-03-05 20:00:00,9,0.19,712.76,5196.02,898.62
1534,57,106,2023-03-05 21:00:00,5,0.04,1206.23,5789.9,967.83
1535,31,105,2023-03-05 22:00:00,5,0.18,1097.1,4498.11,312.33
1536,84,183,2023-03-05 23:00:00,3,0.17,1185.23,2951.22,340.76
1537,152,188,2023-03-06 00:00:00,5,0.29,1948.3,6916.46,1994.23
1538,473,70,2023-03-06 01:00:00,8,0.27,475.6,2777.5,215.77
1539,36,62,2023-03-06 02:00:00,5,0.28,627.8,2260.08,285.35
1540,213,34,2023-03-06 03:00:00,4,0.03,671.57,2605.69,153.65
1541,414,87,2023-03-06 04:00:00,8,0.26,394.23,2333.84,203.56
1542,408,114,2023-03-06 05:00:00,7,0.04,1731.15,11633.33,2615.75
1543,364,106,2023-03-06 06:00:00,6,0.19,1206.23,5862.28,830.56
1544,106,56,2023-03-06 07:00:00,5,0.22,871.65,3399.44,554.17
1545,414,113,2023-03-06 08:00:00,5,0.05,1913.52,9089.22,811.16
1546,342,13,2023-03-06 09:00:00,2,0.19,629.83,1020.32,225.02
1547,220,184,2023-03-06 10:00:00,4,0.02,724.47,2839.92,675.56
1548,391,18,2023-03-06 11:00:00,8,0.09,1730.98,12601.53,1200.65
1549,163,182,2023-03-06 12:00:00,8,0.28,181.33,1044.46,63.97
1550,439,113,2023-03-06 13:00:00,1,0.05,1913.52,1817.84,127.68
1551,220,171,2023-03-06 14:00:00,2,0.02,1105.47,2166.72,464.24
1552,270,39,2023-03-06 15:00:00,5,0.13,97.58,424.47,35.6
1553,120,189,2023-03-06 16:00:00,9,0.26,1939.31,12915.8,2240.63
1554,394,170,2023-03-06 17:00:00,7,0.02,1534.0,10523.24,927.73
1555,336,79,2023-03-06 18:00:00,5,0.11,375.72,1671.95,154.72
1556,400,146,2023-03-06 19:00:00,1,0.27,1256.29,917.09,46.85
1557,182,151,2023-03-06 20:00:00,6,0.04,107.03,616.49,80.27
1558,479,182,2023-03-06 21:00:00,8,0.09,181.33,1320.08,95.64
1559,106,30,2023-03-06 22:00:00,7,0.23,177.44,956.4,142.02
